,alg,state,action,reward
789,ACKTR,[9 0 0 0],1,-1.0
790,ACKTR,[10  0  0  0],2,0.0
791,ACKTR,[10  0  0  0],1,0.0
792,ACKTR,[9 0 0 0],2,0.0
793,ACKTR,[2 0 0 0],2,0.0
794,ACKTR,[4 0 0 0],1,0.0
795,ACKTR,[9 0 0 0],1,-1.0
796,ACKTR,[10  0  0  0],2,0.0
797,ACKTR,[10  0  0  0],2,0.0
798,ACKTR,[9 0 0 0],2,0.0
799,ACKTR,[2 0 0 0],2,0.0
800,ACER,[0 0 0 0],2,0.0
801,ACER,[10  0  0  0],2,0.0
802,ACER,[10  0  0  0],1,0.0
803,ACER,[9 0 0 0],1,0.0
804,ACER,[2 0 0 0],0,0.0
805,ACER,[4 0 0 0],1,0.0
806,ACER,[9 0 0 0],1,-1.0
807,ACER,[10  0  0  0],0,-2.0
808,ACER,[10  0  0  0],2,0.0
809,ACER,[9 0 0 0],1,0.0
810,ACER,[2 0 0 0],1,0.0
811,ACER,[4 0 0 0],2,0.0
812,ACER,[9 0 0 0],0,-2.0
813,ACER,[10  0  0  0],1,-1.0
814,ACER,[10  0  0  0],1,0.0
815,ACER,[9 0 0 0],0,0.0
816,ACER,[2 0 0 0],1,0.0
817,ACER,[4 0 0 0],0,-1.0
818,ACER,[9 0 0 0],2,0.0
819,ACER,[10  0  0  0],1,-1.0
820,ACER,[10  0  0  0],2,0.0
821,ACER,[9 0 0 0],2,0.0
822,ACER,[2 0 0 0],2,0.0
823,ACER,[4 0 0 0],0,-1.0
824,ACER,[9 0 0 0],2,-2.0
825,ACER,[10  0  0  0],0,0.0
826,ACER,[10  0  0  0],0,-2.0
827,ACER,[10  0  0  0],1,0.0
828,ACER,[2 0 0 0],1,0.0
829,ACER,[4 0 0 0],0,-1.0
830,ACER,[8 0 0 0],2,0.0
831,ACER,[10  0  0  0],0,-2.0
832,ACER,[10  0  0  0],0,-1.0
833,ACER,[9 0 0 0],1,0.0
834,ACER,[3 0 0 0],1,0.0
835,ACER,[5 0 0 0],0,-2.0
836,ACER,[9 0 0 0],1,0.0
837,ACER,[10  0  0  0],2,0.0
838,ACER,[10  0  0  0],0,-1.0
839,ACER,[8 0 0 0],2,0.0
840,ACER,[3 0 0 0],2,0.0
841,ACER,[4 0 0 0],0,-1.0
842,ACER,[9 0 0 0],1,-1.0
843,ACER,[10  0  0  0],2,0.0
844,ACER,[10  0  0  0],1,0.0
845,ACER,[9 0 0 0],2,0.0
846,ACER,[2 0 0 0],0,0.0
847,ACER,[4 0 0 0],0,-1.0
848,ACER,[9 0 0 0],0,-2.0
849,ACER,[10  0  0  0],2,0.0
850,ACER,[10  0  0  0],1,0.0
851,ACER,[9 0 0 0],0,0.0
852,ACER,[2 0 0 0],1,0.0
853,ACER,[4 0 0 0],1,-2.0
854,ACER,[9 0 0 0],0,0.0
855,ACER,[10  0  0  0],1,-1.0
856,ACER,[10  0  0  0],1,0.0
857,ACER,[9 0 0 0],2,0.0
858,ACER,[2 0 0 0],0,0.0
859,ACER,[4 0 0 0],1,0.0
860,ACER,[9 0 0 0],1,-1.0
861,ACER,[10  0  0  0],2,0.0
862,ACER,[10  0  0  0],1,0.0
863,ACER,[9 0 0 0],1,0.0
864,ACER,[2 0 0 0],1,0.0
865,ACER,[4 0 0 0],1,0.0
866,ACER,[9 0 0 0],2,0.0
867,ACER,[10  0  0  0],1,-1.0
868,ACER,[10  0  0  0],0,-2.0
869,ACER,[10  0  0  0],2,0.0
870,ACER,[2 0 0 0],0,0.0
871,ACER,[4 0 0 0],1,0.0
872,ACER,[8 0 0 0],1,-1.0
873,ACER,[10  0  0  0],0,-2.0
874,ACER,[10  0  0  0],0,-1.0
875,ACER,[9 0 0 0],1,0.0
876,ACER,[3 0 0 0],0,-1.0
877,ACER,[5 0 0 0],2,0.0
878,ACER,[9 0 0 0],2,0.0
879,ACER,[10  0  0  0],2,0.0
880,ACER,[10  0  0  0],1,0.0
881,ACER,[8 0 0 0],0,0.0
882,ACER,[3 0 0 0],0,0.0
883,ACER,[4 0 0 0],0,-1.0
884,ACER,[9 0 0 0],1,-1.0
885,ACER,[10  0  0  0],1,-1.0
886,ACER,[10  0  0  0],0,-1.0
887,ACER,[9 0 0 0],0,0.0
888,ACER,[2 0 0 0],0,0.0
889,ACER,[4 0 0 0],0,-1.0
890,ACER,[9 0 0 0],2,0.0
891,ACER,[10  0  0  0],0,-2.0
892,ACER,[10  0  0  0],2,0.0
893,ACER,[9 0 0 0],1,0.0
894,ACER,[2 0 0 0],2,0.0
895,ACER,[4 0 0 0],0,-1.0
896,ACER,[9 0 0 0],1,-1.0
897,ACER,[10  0  0  0],1,-1.0
898,ACER,[10  0  0  0],0,-1.0
899,ACER,[9 0 0 0],0,0.0
900,A2C,[0 0 0 0],0,-1.0
901,A2C,[9 0 0 0],1,-1.0
902,A2C,[10  0  0  0],0,-2.0
903,A2C,[10  0  0  0],0,-1.0
904,A2C,[8 0 0 0],1,0.0
905,A2C,[3 0 0 0],2,0.0
906,A2C,[4 0 0 0],0,-1.0
907,A2C,[9 0 0 0],2,0.0
908,A2C,[10  0  0  0],2,-1.0
909,A2C,[10  0  0  0],0,0.0
910,A2C,[9 0 0 0],1,0.0
911,A2C,[2 0 0 0],0,0.0
912,A2C,[4 0 0 0],2,0.0
913,A2C,[9 0 0 0],1,-1.0
914,A2C,[10  0  0  0],0,-2.0
915,A2C,[10  0  0  0],0,-1.0
916,A2C,[9 0 0 0],1,0.0
917,A2C,[2 0 0 0],1,0.0
918,A2C,[4 0 0 0],2,0.0
919,A2C,[9 0 0 0],2,0.0
920,A2C,[10  0  0  0],1,-1.0
921,A2C,[10  0  0  0],1,0.0
922,A2C,[9 0 0 0],2,0.0
923,A2C,[2 0 0 0],0,0.0
924,A2C,[4 0 0 0],0,-1.0
925,A2C,[9 0 0 0],0,-2.0
926,A2C,[10  0  0  0],1,-1.0
927,A2C,[10  0  0  0],1,0.0
928,A2C,[9 0 0 0],2,0.0
929,A2C,[2 0 0 0],2,0.0
930,A2C,[4 0 0 0],0,-1.0
931,A2C,[9 0 0 0],0,-2.0
932,A2C,[10  0  0  0],1,-1.0
933,A2C,[10  0  0  0],2,0.0
934,A2C,[10  0  0  0],0,0.0
935,A2C,[2 0 0 0],2,0.0
936,A2C,[4 0 0 0],2,-1.0
937,A2C,[8 0 0 0],0,-1.0
938,A2C,[10  0  0  0],0,-2.0
939,A2C,[10  0  0  0],2,0.0
940,A2C,[9 0 0 0],1,0.0
941,A2C,[3 0 0 0],2,-1.0
942,A2C,[5 0 0 0],0,-5.0
943,A2C,[9 0 0 0],0,0.0
944,A2C,[10  0  0  0],1,0.0
945,A2C,[10  0  0  0],1,0.0
946,A2C,[8 0 0 0],1,0.0
947,A2C,[3 0 0 0],2,0.0
948,A2C,[4 0 0 0],1,0.0
949,A2C,[9 0 0 0],1,-1.0
950,A2C,[10  0  0  0],2,0.0
951,A2C,[10  0  0  0],2,0.0
952,A2C,[9 0 0 0],1,0.0
953,A2C,[2 0 0 0],2,0.0
954,A2C,[4 0 0 0],1,0.0
955,A2C,[9 0 0 0],1,-1.0
956,A2C,[10  0  0  0],0,-2.0
957,A2C,[10  0  0  0],2,0.0
958,A2C,[9 0 0 0],0,0.0
959,A2C,[2 0 0 0],1,0.0
960,A2C,[4 0 0 0],0,-1.0
961,A2C,[9 0 0 0],1,-1.0
962,A2C,[10  0  0  0],1,-2.0
963,A2C,[10  0  0  0],0,0.0
964,A2C,[9 0 0 0],1,0.0
965,A2C,[2 0 0 0],0,0.0
966,A2C,[4 0 0 0],1,0.0
967,A2C,[9 0 0 0],0,-2.0
968,A2C,[10  0  0  0],1,-1.0
969,A2C,[10  0  0  0],2,0.0
970,A2C,[9 0 0 0],1,0.0
971,A2C,[2 0 0 0],0,0.0
972,A2C,[4 0 0 0],1,0.0
973,A2C,[9 0 0 0],0,-2.0
974,A2C,[10  0  0  0],2,0.0
975,A2C,[10  0  0  0],0,-2.0
976,A2C,[10  0  0  0],0,0.0
977,A2C,[2 0 0 0],0,0.0
978,A2C,[4 0 0 0],2,-2.0
979,A2C,[8 0 0 0],0,0.0
980,A2C,[10  0  0  0],2,0.0
981,A2C,[10  0  0  0],2,0.0
982,A2C,[9 0 0 0],1,0.0
983,A2C,[3 0 0 0],0,-1.0
984,A2C,[5 0 0 0],1,-1.0
985,A2C,[9 0 0 0],0,-1.0
986,A2C,[10  0  0  0],0,-2.0
987,A2C,[10  0  0  0],1,0.0
988,A2C,[8 0 0 0],0,0.0
989,A2C,[3 0 0 0],0,0.0
990,A2C,[4 0 0 0],2,-1.0
991,A2C,[9 0 0 0],0,-1.0
992,A2C,[10  0  0  0],0,-2.0
993,A2C,[10  0  0  0],2,0.0
994,A2C,[9 0 0 0],2,0.0
995,A2C,[2 0 0 0],0,0.0
996,A2C,[4 0 0 0],0,-1.0
997,A2C,[9 0 0 0],0,-2.0
998,A2C,[10  0  0  0],2,0.0
999,A2C,[10  0  0  0],2,0.0
